5.5307379358,4.9143896876,-0.6561387922,0.6644704891
5.5799792627,4.9338872691,-0.6490475210,0.7535286648
5.6294159276,4.9534587585,-0.6410736392,0.8409608675
5.6790487128,4.9731127313,-0.6322343529,0.9265784349
5.7288784852,4.9928575852,-0.6225487356,1.0101966203
5.7789061948,5.0127015215,-0.6120376870,1.0916349914
5.8291328725,5.0326525279,-0.6007238881,1.1707178196
5.8795596281,5.0527183611,-0.5886317519,1.2472744589
5.9301876476,5.0729065299,-0.5757873709,1.3211397146
5.9810181907,5.0932242792,-0.5622184608,1.3921541994
6.0320525884,5.1136785743,-0.5479543010,1.4601646773
6.0832922396,5.1342760858,-0.5330256706,1.5250243945
6.1347386087,5.1550231752,-0.5174647829,1.5865933959
6.1863932219,5.1759258815,-0.5013052154,1.6447388273
6.2382576641,5.1969899077,-0.4845818373,1.6993352218
6.2903335757,5.2182206086,-0.4673307347,1.7502647704
6.3426226485,5.2396229796,-0.4495891320,1.7974175770
6.3951266229,5.2612016456,-0.4313953123,1.8406918946
6.4478472833,5.2829608510,-0.4127885346,1.8799943454
6.5007864546,5.3049044507,-0.3938089487,1.9152401220
6.5539459985,5.3270359017,-0.3744975089,1.9463531708
6.6073278091,5.3493582555,-0.3548958858,1.9732663556
6.6609338088,5.3718741520,-0.3350463759,1.9959216028
6.7147659447,5.3945858132,-0.3149918108,2.0142700266
6.7688261837,5.4174950387,-0.2947754645,2.0282720347
6.8231165087,5.4406032019,-0.2744409600,2.0378974133
6.8776389141,5.4639112469,-0.2540321753,2.0431253926
6.9323954016,5.4874196865,-0.2335931488,2.0439446917
6.9873879761,5.5111286010,-0.2131679840,2.0403535427
7.0426186408,5.5350376382,-0.1928007546,2.0323596946
7.0980893934,5.5591460140,-0.1725354093,2.0199803966
7.1538022215,5.5834525142,-0.1524156769,2.0032423609
7.2097590986,5.6079554972,-0.1324849719,1.9821817051
7.2659619796,5.6326528972,-0.1127863011,1.9568438740
7.3224127964,5.6575422291,-0.0933621704,1.9272835420
7.3791134543,5.6826205935,-0.0742544936,1.8935644946
7.4360658274,5.7078846832,-0.0555045014,1.8557594914
7.4932717547,5.7333307901,-0.0371526527,1.8139501082
7.5507330363,5.7589548136,-0.0192385473,1.7682265620
7.6084514291,5.7847522688,-0.0018008407,1.7186875154
7.6664286436,5.8107182970,0.0151228401,1.6654398646
7.7246663396,5.8368476755,0.0314959767,1.6085985078
7.7831661231,5.8631348291,0.0472832392,1.5482860981
7.8419295424,5.8895738423,0.0624505615,1.4846327782
7.9009580853,5.9161584717,0.0769652155,1.4177759001
7.9602531754,5.9428821600,0.0907958812,1.3478597284
8.0198161692,5.9697380495,0.1039127146,1.2750351289
8.0796483533,5.9967189974,0.1162874121,1.1994592434
